user_id;affiliate_id;register_date
664119;1969;28/03/2022
664304;1362;10/06/2022
664310;1699;15/03/2022
664354;1426;20/03/2022
664388;1185;19/08/2022
664433;1796;05/12/2022
664451;1400;02/11/2022
664490;1830;02/08/2022
664505;1244;05/10/2022
664541;1902;21/04/2022
664544;1861;06/03/2022
664554;1450;07/01/2022
664585;1031;03/02/2022
664641;1168;04/12/2022
664653;1539;06/10/2022
664663;1879;01/10/2022
664672;1958;22/04/2022
664710;1211;01/08/2022
664716;1788;06/12/2022
664741;1708;05/02/2022
664757;1121;15/03/2022
664790;1139;12/11/2022
664911;1039;26/08/2022
665008;1644;18/02/2022
665015;1074;01/09/2022
665018;1830;26/03/2022
665052;1196;15/10/2022
665062;1113;09/11/2022
665073;1424;04/11/2022
665091;1924;24/06/2022
665160;1415;11/11/2022
665164;1654;27/03/2022
665214;1675;17/11/2022
665300;1627;15/01/2022
665312;1999;10/09/2022
665347;1233;30/06/2022
665356;1142;19/01/2022
665399;1231;11/02/2022
665464;1550;27/04/2022
665513;1023;18/06/2022
665516;1297;31/07/2022
665565;1711;25/09/2022
665589;1389;18/10/2022
665593;1384;17/04/2022
665595;1351;10/02/2022
665608;1355;26/04/2022
665624;1785;27/05/2022
665670;1848;23/08/2022
665700;1469;11/01/2022
665733;1651;17/04/2022
665770;1300;23/09/2022
665788;1146;11/02/2022
665818;1878;20/04/2022
665827;1289;07/12/2022
665850;1618;16/03/2022
665873;1860;08/07/2022
665886;1131;02/03/2022
665895;1095;21/06/2022
666075;1559;20/08/2022
666152;1510;09/04/2022
666195;1465;25/06/2022
666235;1279;06/05/2022
666245;1917;17/04/2022
666260;1401;05/12/2022
666294;1564;28/01/2022
666331;1700;23/03/2022
666338;1675;09/03/2022
666452;1965;04/03/2022
666548;1126;27/01/2022
666554;1928;12/02/2022
666606;1191;03/03/2022
666672;1793;02/01/2022
666686;1810;07/01/2022
666687;1372;09/10/2022
666752;1976;30/08/2022
666758;1857;10/04/2022
666765;1851;31/07/2022
666869;1361;18/03/2022
666870;1940;12/09/2022
667002;1539;23/09/2022
667018;1871;04/01/2022
667039;1004;18/07/2022
667105;1356;28/06/2022
667213;1797;14/08/2022
667271;1373;09/04/2022
667309;1181;06/12/2022
667466;1571;16/05/2022
667479;1715;22/08/2022
667491;1849;04/11/2022
667501;1390;26/01/2022
667511;1712;15/07/2022
667520;1447;26/01/2022
667577;1921;15/04/2022
667606;1123;07/07/2022
667712;1472;14/01/2022
667727;1115;23/04/2022
667779;1258;31/10/2022
667817;1783;25/11/2022
667821;1440;04/09/2022
667869;1072;25/02/2022
667891;1772;10/05/2022
667914;1115;26/07/2022
667927;1240;20/09/2022
667981;1967;06/01/2022
668080;1503;14/08/2022
668158;1603;17/01/2022
668170;1665;26/05/2022
668178;1654;05/11/2022
668221;1896;19/10/2022
668240;1201;26/02/2022
668245;1635;27/03/2022
668266;1606;19/08/2022
668317;1557;25/11/2022
668418;1395;06/11/2022
668451;1074;23/10/2022
668556;1420;07/09/2022
668609;1143;17/08/2022
668700;1984;18/11/2022
668757;1559;12/09/2022
668765;1683;04/01/2022
668791;1568;17/11/2022
668808;1804;23/06/2022
668860;1769;13/09/2022
668884;1600;07/06/2022
668886;1394;20/10/2022
668896;1802;27/07/2022
668985;1207;19/06/2022
669063;1854;06/03/2022
669158;1248;28/11/2022
669179;1436;09/07/2022
669265;1288;03/08/2022
669294;1807;16/08/2022
669302;1977;26/03/2022
669313;1186;29/04/2022
669382;1559;01/09/2022
669398;1084;24/03/2022
669421;1822;25/11/2022
669451;1928;11/02/2022
669453;1263;25/02/2022
669494;1128;03/10/2022
669518;1360;02/10/2022
669526;1705;03/08/2022
669528;1568;29/11/2022
669542;1712;30/05/2022
669545;1972;10/10/2022
669595;1336;20/05/2022
669650;1831;03/06/2022
669674;1948;07/10/2022
669687;1992;14/04/2022
669689;1811;22/02/2022
669690;1104;05/09/2022
669710;1346;23/04/2022
669894;1484;29/06/2022
669923;1550;02/10/2022
669927;1944;01/02/2022
669937;1363;04/06/2022
669948;1395;25/02/2022
669950;1468;13/10/2022
670008;1489;15/07/2022
670020;1835;22/05/2022
670022;1708;13/03/2022
670056;1378;30/08/2022
670066;1061;03/04/2022
670076;1408;14/05/2022
670103;1432;20/09/2022
670129;1514;21/03/2022
670132;1831;04/07/2022
670182;1841;25/04/2022
670184;1165;28/10/2022
670235;1796;02/07/2022
670277;1789;28/04/2022
670280;1789;02/04/2022
670297;1235;11/11/2022
670313;1211;25/05/2022
670321;1826;24/11/2022
670434;1280;06/04/2022
670444;1084;06/02/2022
670460;1068;20/04/2022
670485;1361;23/09/2022
670497;1939;05/08/2022
670506;1668;27/10/2022
670519;1250;16/05/2022
670571;1720;29/03/2022
670574;1763;22/02/2022
670600;1281;14/05/2022
670613;1667;21/11/2022
670618;1426;05/04/2022
670628;1371;26/05/2022
670647;1315;02/12/2022
670717;1208;01/03/2022
670770;1757;16/11/2022
670791;1373;25/05/2022
670815;1230;27/02/2022
670822;1970;31/01/2022
670882;1243;17/09/2022
670935;1969;02/07/2022
671023;1348;22/08/2022
671095;1322;03/02/2022
671101;1806;16/01/2022
671185;1164;13/02/2022
671205;1460;04/02/2022
671238;1821;11/05/2022
671256;1211;03/05/2022
671271;1864;25/08/2022
671400;1544;21/04/2022
671421;1855;16/10/2022
671424;1839;24/06/2022
671426;1738;15/10/2022
671481;1502;27/05/2022
671498;1010;12/09/2022
671572;1200;26/06/2022
671576;1332;09/05/2022
671634;1406;09/10/2022
671663;1449;04/03/2022
671684;1362;06/12/2022
671726;1875;12/09/2022
671789;1050;14/04/2022
671804;1809;10/09/2022
671890;1980;17/01/2022
671898;1205;02/07/2022
671969;1232;18/09/2022
672056;1532;24/07/2022
672076;1033;03/02/2022
672091;1150;12/08/2022
672105;1146;27/02/2022
672116;1323;22/08/2022
672156;1812;28/06/2022
672157;1397;17/10/2022
672162;1005;21/07/2022
672195;1237;16/09/2022
672379;1534;09/04/2022
672466;1302;12/02/2022
672479;1096;26/11/2022
672487;1651;22/01/2022
672515;1488;16/02/2022
672535;1592;06/04/2022
672538;1774;02/04/2022
672558;1891;15/06/2022
672607;1383;13/02/2022
672627;1228;01/10/2022
672670;1603;12/06/2022
672720;1924;22/10/2022
672735;1481;05/02/2022
672760;1455;14/08/2022
672798;1527;17/10/2022
672843;1581;30/11/2022
672882;1403;07/12/2022
672925;1841;03/06/2022
672940;1462;19/07/2022
672957;1211;16/03/2022
672959;1143;12/08/2022
673030;1943;16/01/2022
673156;1155;01/04/2022
673220;1955;30/04/2022
673250;1403;18/01/2022
673252;1979;07/04/2022
673283;1865;22/01/2022
673288;1628;07/03/2022
673331;1464;03/11/2022
673339;1026;28/02/2022
673345;1895;02/02/2022
673416;1826;08/02/2022
673423;1353;10/11/2022
673451;1036;26/08/2022
673459;1957;24/06/2022
673531;1910;28/10/2022
673537;1861;07/07/2022
673561;1369;01/04/2022
673611;1897;07/03/2022
673618;1639;04/07/2022
673682;1275;29/06/2022
673743;1307;13/01/2022
673774;1827;13/06/2022
673775;1325;04/11/2022
673948;1882;23/11/2022
673974;1279;13/02/2022
674071;1736;21/06/2022
674079;1705;15/04/2022
674148;1167;23/03/2022
674207;1935;12/07/2022
674208;1452;15/10/2022
674416;1990;03/08/2022
674420;1642;11/06/2022
674518;1977;05/02/2022
674546;1074;20/08/2022
674619;1955;15/08/2022
674640;1903;01/12/2022
674648;1327;07/06/2022
674665;1003;19/09/2022
674693;1299;06/02/2022
674698;1914;12/11/2022
674700;1018;25/03/2022
674752;1624;12/01/2022
674840;1481;06/07/2022
674845;1083;06/04/2022
674881;1807;12/11/2022
674887;1324;12/04/2022
674904;1670;01/03/2022
674912;1382;01/10/2022
674950;1968;12/02/2022
674994;1322;19/05/2022
675065;1623;03/06/2022
675116;1348;05/05/2022
675131;1308;15/06/2022
675140;1157;20/07/2022
675150;1714;09/06/2022
675275;1208;01/10/2022
675317;1982;21/07/2022
675343;1629;21/10/2022
675362;1294;09/07/2022
675363;1673;21/02/2022
675367;1120;19/02/2022
675463;1710;18/01/2022
675537;1535;30/07/2022
675541;1216;18/05/2022
675590;1117;22/06/2022
675600;1444;12/07/2022
675673;1026;15/04/2022
675727;1251;03/05/2022
675784;1824;15/11/2022
675874;1582;24/08/2022
675894;1068;25/10/2022
675907;1643;09/07/2022
675934;1879;01/01/2022
675964;1497;11/04/2022
676002;1956;27/06/2022
676009;1874;27/03/2022
676031;1455;03/02/2022
676066;1891;07/06/2022
676080;1382;17/06/2022
676107;1421;08/01/2022
676209;1450;29/11/2022
676214;N/A;16/03/2022
676237;1152;03/03/2022
676270;1364;22/03/2022
676301;1597;07/10/2022
676316;1342;05/04/2022
676326;1901;31/01/2022
676398;1470;25/10/2022
676412;1895;22/07/2022
676481;1978;26/01/2022
676558;1496;26/08/2022
676633;1471;02/11/2022
676649;1080;25/02/2022
676658;1014;23/06/2022
676714;1575;28/09/2022
676757;1057;13/03/2022
676813;1270;12/05/2022
676828;1411;27/10/2022
676860;1952;17/05/2022
676960;1603;04/03/2022
676993;1590;31/07/2022
677109;1256;08/08/2022
677113;1995;29/07/2022
677177;1895;22/06/2022
677183;1047;12/09/2022
677185;1102;27/04/2022
677229;1174;02/01/2022
677232;1761;21/08/2022
677252;1385;16/09/2022
677308;1422;21/10/2022
677350;1116;15/06/2022
677360;1408;06/05/2022
677368;1365;17/08/2022
677393;1784;14/10/2022
677430;1091;14/03/2022
677452;1996;01/05/2022
677461;1375;14/10/2022
677493;1485;10/05/2022
677501;1982;28/09/2022
677506;1584;29/07/2022
677516;1453;28/03/2022
677522;1820;24/03/2022
677531;1195;09/07/2022
677536;1652;20/01/2022
677538;1794;01/02/2022
677541;1436;23/02/2022
677614;1504;09/08/2022
677620;1831;31/01/2022
677645;1711;25/08/2022
677653;1281;11/03/2022
677720;1479;06/07/2022
677764;1090;29/09/2022
677776;1794;04/10/2022
677791;1776;08/06/2022
677831;1090;12/10/2022
677909;1587;16/03/2022
677933;1533;21/10/2022
678002;1244;04/07/2022
678019;1929;18/03/2022
678033;1176;21/05/2022
678158;1971;19/04/2022
678176;1431;13/10/2022
678190;1401;10/10/2022
678243;1692;30/07/2022
678297;1330;07/02/2022
678301;1946;06/10/2022
678307;1190;14/05/2022
678315;1097;03/06/2022
678316;1258;08/07/2022
678385;1689;04/09/2022
678413;1125;31/10/2022
678592;1596;20/11/2022
678606;1223;29/10/2022
678641;1538;01/05/2022
678707;1346;20/08/2022
678742;1633;08/02/2022
678837;1849;26/07/2022
678908;1438;03/12/2022
678912;1835;28/01/2022
678924;1777;20/08/2022
678938;1574;26/06/2022
678973;1764;30/10/2022
678999;1124;30/11/2022
679001;1321;06/04/2022
679044;1179;02/04/2022
679050;1039;16/02/2022
679052;1772;01/12/2022
679063;1379;29/09/2022
679108;1741;25/11/2022
679115;1144;03/02/2022
679159;1216;18/06/2022
679197;1018;06/08/2022
679204;1189;14/05/2022
679261;1680;04/10/2022
679307;1948;23/02/2022
679330;1788;26/07/2022
679341;1534;15/11/2022
679383;1717;20/07/2022
679397;1522;03/02/2022
679403;1627;01/04/2022
679471;1970;27/05/2022
679571;1543;23/03/2022
679611;1572;02/02/2022
679623;1084;02/12/2022
679624;1375;22/05/2022
679642;1675;11/03/2022
679690;1561;26/04/2022
679729;1895;25/04/2022
679734;1401;21/10/2022
679864;1677;29/01/2022
679866;1216;03/08/2022
679888;1351;07/01/2022
679927;1544;20/10/2022
679953;1916;03/09/2022
679967;1830;01/06/2022
679978;1444;25/04/2022
680010;1754;12/07/2022
680073;1578;30/03/2022
680081;1186;31/01/2022
680088;1355;21/01/2022
680117;1626;05/07/2022
680129;1197;31/03/2022
680137;1091;05/11/2022
680205;1579;05/11/2022
680208;1294;23/07/2022
680223;1169;21/03/2022
680228;1829;13/01/2022
680229;1224;28/02/2022
680248;1746;30/09/2022
680271;1925;05/08/2022
680300;1449;18/09/2022
680329;1579;16/05/2022
680348;1562;04/06/2022
680366;1949;27/05/2022
680384;1764;09/02/2022
680439;1737;09/09/2022
680448;1087;02/02/2022
680500;1926;01/09/2022
680532;1428;03/01/2022
680540;1885;16/05/2022
680541;1400;17/06/2022
680546;1379;02/04/2022
680731;1926;29/01/2022
680875;1820;14/07/2022
680918;1140;31/10/2022
680920;1880;17/10/2022
680938;1567;08/07/2022
680952;1356;29/06/2022
680998;1199;26/02/2022
681033;1058;14/10/2022
681036;1673;14/03/2022
681049;1006;12/02/2022
681089;1556;30/08/2022
681139;1559;07/08/2022
681153;1769;22/01/2022
681265;1101;21/05/2022
681295;1002;11/01/2022
681321;1355;07/12/2022
681323;1444;28/07/2022
681425;1525;05/01/2022
681448;1170;23/09/2022
681470;1599;21/01/2022
681489;1103;01/12/2022
681642;1318;28/07/2022
681670;1142;05/12/2022
681702;1744;10/02/2022
681706;1209;29/10/2022
681730;1057;02/03/2022
681739;1033;23/11/2022
681755;1845;20/03/2022
681792;1947;09/06/2022
681818;1078;04/06/2022
681836;1961;03/09/2022
681841;1689;28/07/2022
681924;1876;03/07/2022
681993;1102;26/06/2022
682045;1754;17/07/2022
682096;1072;12/06/2022
682127;1632;08/07/2022
682185;1367;17/11/2022
682209;1174;12/08/2022
682210;1889;21/04/2022
682338;1149;08/09/2022
682352;1357;26/10/2022
682397;1664;01/11/2022
682404;1349;07/07/2022
682410;1979;07/07/2022
682488;1214;02/10/2022
682551;1248;15/08/2022
682564;1815;01/07/2022
682579;1942;01/01/2022
682600;1153;06/03/2022
682664;1934;18/01/2022
682763;1228;09/04/2022
682792;1164;25/04/2022
682819;1358;08/04/2022
682821;1074;09/03/2022
682837;1500;10/06/2022
682841;1328;01/10/2022
682859;1423;05/11/2022
682872;1614;20/11/2022
682908;1482;04/09/2022
682916;1154;22/05/2022
682931;1499;19/05/2022
682932;1899;16/10/2022
682961;1329;02/07/2022
683009;1086;30/10/2022
683015;1657;16/03/2022
683063;1603;08/10/2022
683084;1521;06/07/2022
683127;1706;28/03/2022
683132;1330;24/03/2022
683158;1288;08/05/2022
683225;1397;29/07/2022
683247;1015;30/11/2022
683253;1449;07/09/2022
683305;1113;19/04/2022
683402;1098;02/04/2022
683431;1660;30/04/2022
683432;1154;02/08/2022
683447;1739;03/09/2022
683459;1793;26/06/2022
683503;1714;02/07/2022
683561;1414;11/01/2022
683610;1902;26/03/2022
683616;1574;21/08/2022
683622;1082;29/04/2022
683629;1749;25/01/2022
683632;1263;22/03/2022
683721;1350;19/05/2022
683740;1561;23/03/2022
683743;1912;11/11/2022
683753;1061;10/03/2022
683804;1107;06/11/2022
683847;1594;11/01/2022
683888;1631;23/02/2022
683892;1273;10/01/2022
683922;1254;10/05/2022
683980;1414;13/09/2022
684009;1759;30/07/2022
684048;1586;19/04/2022
684064;1461;05/05/2022
684121;1746;15/04/2022
684137;1008;18/03/2022
684204;1435;09/02/2022
684210;1206;07/04/2022
684212;1629;01/05/2022
684229;1385;20/06/2022
684232;1483;27/02/2022
684234;1665;01/06/2022
684258;1028;30/03/2022
684300;1025;11/03/2022
684306;1496;10/07/2022
684443;1529;23/02/2022
684573;1028;23/11/2022
684626;1462;03/09/2022
684647;1645;02/02/2022
684657;1640;22/08/2022
684665;1747;21/05/2022
684727;1434;10/05/2022
684735;1915;14/09/2022
684740;1161;02/04/2022
684752;1823;20/08/2022
684787;1527;15/05/2022
684792;1720;03/03/2022
684800;1672;10/02/2022
684830;1887;09/02/2022
684877;1331;10/05/2022
685065;1504;24/09/2022
685076;1797;10/09/2022
685214;1638;25/05/2022
685227;1540;06/05/2022
685231;1908;14/04/2022
685256;1159;28/10/2022
685311;1583;07/03/2022
685370;1228;29/05/2022
685457;1815;12/08/2022
685465;1654;06/07/2022
685533;1176;28/01/2022
685547;1219;09/10/2022
685562;1913;09/06/2022
685571;1270;01/02/2022
685584;1211;08/01/2022
685592;1554;04/02/2022
685597;1450;20/11/2022
685636;1454;18/03/2022
685641;1406;16/08/2022
685727;1599;25/09/2022
685751;1589;05/04/2022
685784;1625;06/12/2022
685861;1441;19/06/2022
685878;1137;06/01/2022
685937;1063;01/01/2022
685950;1168;04/04/2022
686009;1249;07/01/2022
686075;1257;14/01/2022
686090;1172;02/05/2022
686099;1229;18/01/2022
686138;1076;04/07/2022
686153;1200;01/05/2022
686190;1422;23/07/2022
686230;1680;04/08/2022
686237;1696;22/03/2022
686269;1748;20/06/2022
686328;1294;25/05/2022
686346;1855;29/11/2022
686361;1076;21/11/2022
686375;1921;17/10/2022
686390;1288;11/03/2022
686409;1820;29/09/2022
686422;1664;13/10/2022
686542;1944;16/05/2022
686560;1171;12/11/2022
686574;1001;11/06/2022
686635;1282;07/05/2022
686644;1542;21/02/2022
686715;1413;06/09/2022
686716;1363;25/07/2022
686772;1742;01/06/2022
686918;1410;24/02/2022
686931;1919;20/06/2022
686934;1135;02/05/2022
686956;1246;07/11/2022
686990;1180;04/05/2022
687036;1610;25/09/2022
687070;1863;21/09/2022
687099;1482;17/09/2022
687118;1598;10/07/2022
687147;1232;20/04/2022
687153;1735;28/03/2022
687157;1792;07/06/2022
687207;1581;14/01/2022
687224;1153;17/01/2022
687241;1700;08/08/2022
687311;1319;29/11/2022
687314;1387;23/02/2022
687337;1317;06/07/2022
687340;1623;26/04/2022
687358;1932;31/01/2022
687362;1156;21/08/2022
687367;1428;23/05/2022
687397;1964;16/05/2022
687402;1999;04/07/2022
687440;1414;20/08/2022
687462;1839;31/07/2022
687474;1603;12/05/2022
687499;1823;17/08/2022
687519;1575;19/11/2022
687580;1605;11/06/2022
687596;1062;05/05/2022
687616;1704;02/10/2022
687622;1765;03/02/2022
687628;1935;09/06/2022
687641;1054;08/03/2022
687719;1006;24/07/2022
687728;1223;24/06/2022
687767;1997;03/10/2022
687814;1587;30/11/2022
687836;1710;07/11/2022
687890;1177;26/01/2022
687918;1229;29/06/2022
687932;1949;14/08/2022
687946;1980;11/05/2022
687964;1787;25/10/2022
687969;1458;26/02/2022
687988;1888;29/08/2022
687999;1513;20/10/2022
688000;1773;21/09/2022
688046;1793;01/02/2022
688065;1838;29/07/2022
688080;1980;09/09/2022
688105;1259;18/03/2022
688184;1738;01/06/2022
688192;1176;19/10/2022
688224;1781;21/10/2022
688243;1206;28/09/2022
688254;1782;12/09/2022
688351;1587;21/03/2022
688382;1060;06/02/2022
688419;1334;29/08/2022
688480;1972;14/03/2022
688495;1871;19/03/2022
688513;1653;07/12/2022
688532;1942;23/03/2022
688540;1696;02/12/2022
688631;1929;02/03/2022
688668;1711;09/08/2022
688685;1200;05/04/2022
688690;1600;25/07/2022
688786;1453;28/10/2022
688816;1771;17/03/2022
688818;1874;29/09/2022
688901;1299;30/11/2022
688959;1270;14/03/2022
689036;1145;20/03/2022
689037;1820;01/04/2022
689053;1287;02/01/2022
689075;1502;09/04/2022
689119;1142;26/02/2022
689170;1248;23/04/2022
689175;1820;07/01/2022
689226;1890;12/11/2022
689233;1472;04/01/2022
689293;1634;26/04/2022
689390;1197;28/06/2022
689446;1652;30/09/2022
689496;1132;24/01/2022
689561;1135;29/07/2022
689573;1394;09/08/2022
689598;1382;01/09/2022
689614;1205;10/06/2022
689648;1882;12/02/2022
689649;1947;17/02/2022
689686;1455;07/09/2022
689738;1938;10/10/2022
689893;1712;06/03/2022
689920;1484;18/01/2022
689942;1300;15/09/2022
689943;1922;22/04/2022
690073;1732;07/12/2022
690131;1115;10/11/2022
690136;1738;01/06/2022
690200;1524;06/04/2022
690306;1805;24/10/2022
690309;1513;13/07/2022
690417;1558;08/09/2022
690612;1463;27/04/2022
690613;1219;29/10/2022
690670;1764;20/06/2022
690744;1467;22/10/2022
690761;1192;16/02/2022
690870;1184;06/12/2022
690891;1158;28/11/2022
690907;1944;20/04/2022
690971;1074;13/11/2022
691003;1795;04/05/2022
691021;1571;07/06/2022
691032;1221;09/02/2022
691053;1473;22/01/2022
691116;1175;23/01/2022
691168;1874;26/07/2022
691173;1639;21/11/2022
691174;1156;23/08/2022
691208;1765;12/04/2022
691221;1489;07/02/2022
691254;1867;02/11/2022
691256;1029;18/03/2022
691289;1011;01/07/2022
691292;1390;15/01/2022
691375;1350;09/08/2022
691414;1218;10/11/2022
691472;1464;28/08/2022
691476;1365;30/11/2022
691485;1574;15/03/2022
691493;1557;08/04/2022
691670;1281;28/01/2022
691686;1572;07/07/2022
691692;1237;09/01/2022
691709;1587;08/08/2022
691712;1586;24/01/2022
691758;1657;09/05/2022
691775;1029;21/07/2022
691777;1146;04/06/2022
691785;1419;19/04/2022
691788;1844;21/03/2022
691796;1071;11/01/2022
691797;1347;21/04/2022
691815;1633;14/07/2022
691832;1384;10/07/2022
691945;1330;19/05/2022
692038;1966;29/05/2022
692114;1679;22/10/2022
692117;1479;03/12/2022
692121;1208;14/09/2022
692154;1461;12/06/2022
692174;1000;29/06/2022
692201;1344;18/05/2022
692253;1987;08/09/2022
692270;1537;09/10/2022
692399;1350;05/02/2022
692409;1868;25/03/2022
692467;1407;11/06/2022
692495;1190;19/10/2022
692530;1621;08/01/2022
692662;1113;02/12/2022
692725;1211;16/11/2022
692761;1882;04/05/2022
692762;1869;22/06/2022
692845;1413;04/11/2022
692918;1508;16/05/2022
692945;1822;14/03/2022
692980;1934;05/12/2022
693009;1795;28/01/2022
693029;1340;26/05/2022
693051;1512;15/02/2022
693079;1307;15/02/2022
693138;1816;22/10/2022
693208;1539;11/04/2022
693216;1954;16/05/2022
693238;1749;13/02/2022
693262;1379;03/04/2022
693312;1258;04/09/2022
693359;1198;15/07/2022
693383;1266;03/01/2022
693392;1258;13/09/2022
693455;1369;22/07/2022
693491;1434;24/11/2022
693513;1976;18/07/2022
693533;1189;27/09/2022
693535;1043;22/10/2022
693536;1738;25/09/2022
693576;1643;09/06/2022
693619;1536;15/01/2022
693633;1369;21/06/2022
693648;1074;17/06/2022
693665;2000;06/03/2022
693729;1449;29/04/2022
693791;1654;05/09/2022
693870;1138;17/03/2022
693887;1339;07/06/2022
693944;1937;05/11/2022
693958;1915;08/10/2022
694020;1609;04/07/2022
694029;1446;09/04/2022
694072;1919;18/06/2022
694128;1753;26/07/2022
694134;1510;06/02/2022
694162;1986;06/05/2022
694177;1989;06/02/2022
694184;1980;17/07/2022
694204;1672;15/03/2022
694205;1687;17/02/2022
694222;1826;02/11/2022
694231;1976;19/10/2022
694245;1552;20/11/2022
694271;1382;13/01/2022
694296;1161;26/04/2022
694313;1932;24/07/2022
694315;1278;28/10/2022
694388;1409;29/01/2022
694393;1956;26/06/2022
694409;1164;04/06/2022
694432;1485;24/01/2022
694460;1947;04/04/2022
694474;1946;31/05/2022
694483;N/A;14/04/2022
694495;1049;30/06/2022
694558;1452;08/04/2022
694593;1912;23/10/2022
694604;1206;30/11/2022
694613;1712;29/11/2022
694644;1754;20/01/2022
694656;1453;20/11/2022
694675;1119;15/11/2022
694699;1668;25/03/2022
694713;1735;03/11/2022
694715;1535;21/10/2022
694764;1029;23/08/2022
694810;1043;30/01/2022
694844;1776;05/02/2022
694863;1818;09/08/2022
694864;1515;16/05/2022
694884;1211;15/05/2022
694923;1739;18/07/2022
694929;1246;15/09/2022
694981;1105;09/06/2022
695025;1976;03/12/2022
695028;1133;19/06/2022
695113;1741;23/05/2022
695130;1886;29/11/2022
695173;1299;07/04/2022
695211;1994;26/05/2022
695268;1470;04/02/2022
695284;1576;02/08/2022
695367;1509;20/02/2022
695376;1174;14/05/2022
695501;1279;07/03/2022
695510;1551;05/08/2022
695518;1743;29/08/2022
695651;1301;01/08/2022
695674;1134;11/08/2022
695709;1791;04/02/2022
695722;1612;01/11/2022
695728;1165;23/03/2022
695746;1085;04/07/2022
695756;1549;08/08/2022
695766;1770;18/04/2022
695794;1101;13/07/2022
695810;1732;16/05/2022
695855;1812;22/11/2022
695877;1563;03/12/2022
695902;1342;29/05/2022
695919;1853;03/05/2022
695922;1777;16/04/2022
695923;1437;08/01/2022
695976;1313;28/11/2022
695989;1045;03/06/2022
696048;1398;26/05/2022
696052;1249;05/06/2022
696080;1676;07/05/2022
696123;1540;16/05/2022
696156;1664;16/02/2022
696195;1328;09/05/2022
696250;1690;05/11/2022
696254;1351;08/10/2022
696326;1578;30/04/2022
696369;1190;18/08/2022
696371;1822;29/04/2022
696409;1579;19/03/2022
696454;1459;02/09/2022
696560;1869;13/04/2022
696584;1267;20/08/2022
696615;1493;13/07/2022
696642;1583;10/09/2022
696651;1216;07/11/2022
696726;1783;18/06/2022
696730;1754;18/09/2022
696741;1984;31/08/2022
696748;1778;11/11/2022
696787;1037;02/06/2022
696824;1892;03/02/2022
696828;1292;19/04/2022
696831;1245;29/10/2022
696860;1641;05/08/2022
696880;1301;14/03/2022
696898;1295;03/07/2022
696940;1093;02/01/2022
697054;1236;27/02/2022
697057;1309;07/01/2022
697099;1080;23/09/2022
697151;1451;07/03/2022
697200;1418;02/01/2022
697224;1711;08/09/2022
697286;1667;21/09/2022
697294;1368;07/11/2022
697316;1891;29/07/2022
697338;1416;01/01/2022
697348;1485;27/05/2022
697379;1704;01/08/2022
697391;1848;20/11/2022
697399;1067;02/03/2022
697459;1794;15/09/2022
697468;1756;19/10/2022
697476;1841;22/10/2022
697485;1640;14/11/2022
697494;1132;08/08/2022
697547;1435;16/03/2022
697560;1389;03/11/2022
697589;1570;24/09/2022
697626;1319;14/04/2022
697646;1119;03/06/2022
697672;1755;13/09/2022
697673;1412;10/10/2022
697713;1251;06/01/2022
697753;1501;20/08/2022
697761;1486;28/01/2022
697769;1945;06/11/2022
697799;1553;18/06/2022
697885;1738;22/02/2022
697999;1192;20/08/2022
698021;1893;14/09/2022
698035;1398;08/05/2022
698065;1087;17/10/2022
698110;1034;03/09/2022
698116;1021;01/01/2022
698155;1070;18/01/2022
698163;1711;27/10/2022
698167;1531;20/01/2022
698169;1374;09/04/2022
698200;1316;27/06/2022
698220;1405;09/08/2022
698231;1326;21/02/2022
698261;1872;15/03/2022
698376;1077;12/02/2022
698432;1674;25/02/2022
698444;1522;05/11/2022
698447;1005;24/10/2022
698453;1281;08/09/2022
698478;1600;14/03/2022
698493;1782;08/03/2022
698504;1723;06/03/2022
698509;1738;25/09/2022
698607;1172;22/04/2022
698624;1237;08/05/2022
698629;1554;22/07/2022
698651;1850;09/11/2022
698697;1786;27/08/2022
698713;1339;01/02/2022
698721;1414;13/03/2022
698763;1155;27/10/2022
698767;1346;21/04/2022
698790;1720;04/12/2022
698801;1091;04/05/2022
698825;1918;16/04/2022
698843;1273;28/07/2022
698888;1333;17/06/2022
698996;1270;20/02/2022
699011;1345;30/04/2022
699066;1501;04/03/2022
699087;1595;04/07/2022
699106;1513;05/11/2022
699109;1568;20/05/2022
699129;1223;12/02/2022
699151;1591;22/03/2022
699195;1508;25/09/2022
699203;1469;23/02/2022
699231;1266;16/09/2022
699233;1088;16/11/2022
699241;1071;18/10/2022
699261;1108;08/02/2022
699276;1200;07/03/2022
699280;1915;25/09/2022
699294;1114;13/02/2022
699296;1675;24/06/2022
699328;1635;09/09/2022
699363;1091;08/06/2022
699405;1008;30/01/2022
699408;1300;21/03/2022
699414;1801;24/10/2022
699415;1168;15/10/2022
699451;1852;07/07/2022
699454;1680;20/03/2022
699532;1329;05/06/2022
699558;1520;04/09/2022
699567;1813;03/08/2022
699589;1757;06/08/2022
699605;1462;06/01/2022
699689;1149;22/02/2022
699745;1721;08/08/2022
699763;1315;08/07/2022
699772;1874;26/07/2022
699796;1982;21/01/2022
699815;1987;01/05/2022
699870;1488;09/10/2022
699933;1041;01/08/2022
699991;1810;23/10/2022
700016;1208;26/07/2022
700078;1420;16/05/2022
700097;1503;18/08/2022
700102;1166;05/06/2022
700112;1320;19/03/2022
700121;1436;07/08/2022
700177;1235;23/04/2022
700181;1499;28/04/2022
